排名,CPU型号,CPU核心数,单核得分,多核得分,多核线程数
1,12th Gen Intel(R) Core(TM) i5-1240P,1,3380,35645,24
2,12th Gen Intel(R) Core(TM) i5-1240P,8,1517,9831,8
3,12th Gen Intel(R) Core(TM) i5-1240P,8,1499,11320,8
4,12th Gen Intel(R) Core(TM) i5-1240P,4,1480,5962,4
