排名,CPU型号,CPU核心数,单核得分,多核得分,多核线程数
1,Intel(R) Xeon(R) E5 2696 v4 CPU @ 2.20GHz,88,864,39402,88
2,Intel(R) Xeon(R) E5 2696 v4 CPU @ 2.20GHz,88,847,7265,88
3,Intel(R) Xeon(R) E5 2696 v4 CPU @ 2.20GHz,88,811,23127,88
4,Intel(R) Xeon(R) E5 2696 v4 CPU @ 2.20GHz,88,691,20365,88
5,Intel(R) Xeon(R) E5 2696 v4 CPU @ 2.20GHz,88,350,10080,88
6,Intel(R) Xeon(R) E5 2696 v4 CPU @ 2.20GHz,88,341,10540,88
