排名,CPU型号,CPU核心数,单核得分,多核得分,多核线程数
1,AMD EPYC 9T24 96-Core Processor,8,4551,19202,8
2,AMD EPYC 9T24 96-Core Processor @2700.000 MHz,8,4201,17633,8
3,AMD EPYC 9T24 96-Core Processor @ 2699.996 MHz,8,4136,17139,8
4,AMD EPYC 9T24 96-Core Processor,4,4539,9562,4
5,AMD EPYC 9T24 96-Core Processor,4,4326,9393,4
6,AMD EPYC 9T24 96-Core Processor,32,4177,5594,32
7,AMD EPYC 9T24 96-Core Processor,2,4478,4786,2
8,AMD EPYC 9T24 96-Core Processor @3699.716 MHz,2,4521,4764,2
9,AMD EPYC 9T24 96-Core Processor,32,4173,2693,32
10,AMD EPYC 9T24 96-Core Processor @2699.998 MHz,32,3814,2645,32
11,AMD EPYC 9T24 96-Core Processor @2699.998 MHz,32,3826,2599,32
12,AMD EPYC 9T24 96-Core Processor @2699.998 MHz,32,3816,2564,32
