排名,CPU型号,CPU核心数,单核得分,多核得分,多核线程数
1,Intel(R) Core(TM) i5-3380M CPU @ 2.90GHz,4,673,1722,4
2,Intel(R) Core(TM) i5-3380M CPU @ 2.90GHz,4,669,1714,4
