排名,CPU型号,CPU核心数,单核得分,多核得分,多核线程数
1,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,1144,61962,64
2,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,15,1173,17470,15
3,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,15,1174,17455,15
4,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,8,1075,8155,8
5,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,8,839,6543,8
6,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,4,1033,4127,4
7,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,1179,3556,3
8,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,1193,3540,3
9,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,1185,3440,3
10,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,1165,3415,3
11,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,1206,3347,3
12,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,1183,2893,3
13,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,1220,2441,2
14,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,3,1159,1667,3
15,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,616,1157,2
