排名,CPU型号,CPU核心数,单核得分,多核得分,多核线程数
1,General Processors,8,1623,6817,8
2,General Processors,4,1637,3444,4
3,General Processors,4,1620,3418,4
4,General Processors,4,1619,3417,4
5,General Processors @2595.124 MHz,2,1624,1704,2
6,General Processors @ 2595.124 MHz,2,1619,1700,2
7,General Processors,2,1615,1696,2
8,General Processors,2,1554,1678,2
9,General Processors,2,1473,1461,2
