排名,CPU型号,CPU核心数,单核得分,多核得分,多核线程数
1,AMD Ryzen 7 5700U with Radeon Graphics,4,2150,8604,4
2,AMD Ryzen 7 5700U with Radeon Graphics,2,2149,4237,2
3,AMD Ryzen 7 5700U with Radeon Graphics @1796.616 MHz,16,2148,17000,16
4,AMD Ryzen 7 5700U with Radeon Graphics,16,2146,17158,16
5,AMD Ryzen 7 5700U with Radeon Graphics,2,2136,4188,2
6,AMD Ryzen 7 5700U with Radeon Graphics,16,2117,15044,16
7,AMD Ryzen 7 5700U with Radeon Graphics,4,2055,6645,4
8,AMD Ryzen 7 5700U with Radeon Graphics,16,2012,13172,16
9,AMD Ryzen 7 5700U with Radeon Graphics,4,1952,6366,4
10,AMD Ryzen 7 5700U with Radeon Graphics,4,1530,6115,4
